2022-06-21 22:11:51.718 {908c510d2aa8fa1651e6cf25c364f93c} 200 "POST http localhost:8201 /api/v1/system/gen/tableImport?tables[]=sys_role&tables[]=sys_role_dept HTTP/1.1" 0.141, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:11:51.802 {b865b61a2aa8fa1652e6cf259202cee4} 200 "OPTIONS http localhost:8201 /api/v1/system/gen/tableList?pageNum=1&pageSize=10&tableName=&tableComment= HTTP/1.1" 0.000, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:11:51.842 {5c99e71b2aa8fa1653e6cf254b6ca6d0} 200 "GET http localhost:8201 /api/v1/system/gen/tableList?pageNum=1&pageSize=10&tableName=&tableComment= HTTP/1.1" 0.020, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:13:18.165 {78ce58363ea8fa1654e6cf25895a64bd} 200 "OPTIONS http localhost:8201 /api/v1/system/gen/getDbTable?pageNum=1&pageSize=10&tableName=&tableComment= HTTP/1.1" 0.001, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:13:18.260 {e8d5e0363ea8fa1655e6cf25d135b782} 200 "GET http localhost:8201 /api/v1/system/gen/getDbTable?pageNum=1&pageSize=10&tableName=&tableComment= HTTP/1.1" 0.086, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:13:26.197 {483d1b1540a8fa1656e6cf2521e700b4} 200 "OPTIONS http localhost:8201 /api/v1/system/gen/tableImport?tables[]=sys_login_log&tables[]=sys_post HTTP/1.1" 0.001, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:13:26.401 {a050c31540a8fa1657e6cf25e70d44b4} 200 "POST http localhost:8201 /api/v1/system/gen/tableImport?tables[]=sys_login_log&tables[]=sys_post HTTP/1.1" 0.193, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:13:26.493 {d47ec32640a8fa1658e6cf255eeb4726} 200 "OPTIONS http localhost:8201 /api/v1/system/gen/tableList?pageNum=1&pageSize=10&tableName=&tableComment= HTTP/1.1" 0.000, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:13:26.538 {c075f82740a8fa1659e6cf2579151ea6} 200 "GET http localhost:8201 /api/v1/system/gen/tableList?pageNum=1&pageSize=10&tableName=&tableComment= HTTP/1.1" 0.024, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
2022-06-21 22:13:43.018 {845910fb43a8fa165ae6cf254c004f71} 200 "OPTIONS http localhost:8201 /api/v1/system/gen/delete HTTP/1.1" 0.078, ::1, "http://192.168.0.195:8888/", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44" 
